Ligne (ID),Ligne_nom_court,Date de début de validité,Résolution,Image
153,153ex,2017-11-06,1:22,https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/4edca0ece21f1f03679c64db4bd6d898
157,157ex,2017-11-06,1:22,https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/cd7ebe63fe2ef13d779ac7e3c439ac0c
172,172ex,2017-11-06,1:22,https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/f25a8a76be5158846e7fdcdde620c582
173,173ex,2017-11-06,1:22,https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/64019adc899028752dd82be093a598fd
205,205,2017-11-06,1:22,https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/84a36175b386e4f769cdbee84c912bc7
213,213,2017-11-06,1:22,https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/5ebffc2bce506452f8218c72b50f52e7
215,215,2017-11-06,1:22,https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/8ee32324253266dd85ac0cd1a0174726
217,217,2017-11-06,1:22,https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/8321866800812ebabd3693bff2d382cb
223,223,2017-11-06,1:22,https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/71f11c5a8a7fa131416f569cb8f9c192
224,224,2017-11-06,1:22,https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/a016bccbf91ba3432cc4592a8e3f8651
228,228,2017-11-06,1:22,https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/33be0155f01190ed6b1102de7eaca885
232,232,2017-11-06,1:22,https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/24db73097cee6a24b6cf0952e0a14f24
238,238,2017-11-06,1:22,https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/d964cabf159994639b631aa72ac5f423
241,241,2017-11-06,1:22,https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/0374d95b76daf8586d01387f46a97b05
244,244,2017-11-06,1:22,https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/ca06e7969d3ace61c3add6c6982e0e78
412,Ts12,2017-11-06,1:22,https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/c3f8d4f501d050eca23a0dacadc7457b
432,Ts32,2017-11-06,1:22,https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/d354f779fa820abb877e06ebbb46f030
436,Ts36,2017-11-06,1:22,https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/3519c73003a3c8ba91005e537fc7f060
444,Ts44,2017-11-06,1:22,https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/c5acda19a146034c862958bccb519cba
467,Ts67,2017-11-06,1:22,https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/5d368eef98fb8a1da4c83b2986bb567e
475,Ts75,2017-11-06,1:22,https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/96036a5ae2245bcb6ba76dbf5130a361
1,C1,2017-09-04,1:300,https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/1075abcdb465dc0d4f0f42ab245c005b
3,C3,2017-09-04,1:300,https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/cd90692f142121dbd08e2ccd1d7e8503
14,14,2017-09-04,1:300,https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/5e55cede88c37989927996c132caebf2
34,34,2017-09-04,1:300,https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/6328da55563030f25c12ca32c487de60
37,37,2017-09-04,1:300,https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/eea9d353dc914e03ea84107a4ef6e99f
50,50,2017-09-04,1:300,https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/33d31137f5374e209acd7137ff49f072
53,53,2017-09-04,1:300,https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/853f93469e28c37880fda78acbfba1b8
54,54,2017-09-04,1:300,https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/9ccc3feeb7194f21e07276a8f58218c2
59,59,2017-09-04,1:300,https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/18551f3ddb5af20a40142b7f2d05d46d
73,73,2017-09-04,1:300,https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/b14dcce3238aa7d9a98be94b1800b102
75,75,2017-09-04,1:300,https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/efdc0a75c26324aebba11c7dd259318d
167,167ex,2017-09-04,1:300,https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/5ee5d467798cf47bc7c5c129132180a8
172,172ex,2017-09-04,1:300,https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/1fa510c1426b233385ffbacf5922764e
205,205,2017-09-04,1:300,https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/55fd2ee81fea21c232d7d46978804bf9
208,208,2017-09-04,1:300,https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/22d7072ac36348b233910fff90053d01
216,216,2017-09-04,1:300,https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/e302372a576fafe3eb73bba6d1a72fed
220,220,2017-09-04,1:300,https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/010aa772c696875ed7dbbae1d1917a1d
229,229,2017-09-04,1:300,https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/2990aa08586d98a7d28a1f54a61ab146
232,232,2017-09-04,1:300,https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/9e101cab75aff09f60e49f504c69f5a8
402,Ts2,2017-09-04,1:300,https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/cbbdddd2c8fbe9a76aa3e8dcac0eee96
406,Ts6,2017-09-04,1:300,https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/10348842a036af4143e944a9bed0ed8f
413,Ts13,2017-09-04,1:300,https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/b62d660253caf907c0bbf9dbc20e3374
437,Ts37,2017-09-04,1:300,https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/10447ffe80fb412b2d21b4854c1d8c7d
444,Ts44,2017-09-04,1:300,https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/ba4c33587433b10a2308e62af3cb3f07
453,Ts53,2017-09-04,1:300,https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/1a9b17ee9dbcee345dd7e8d7e7ff8268
461,Ts61,2017-09-04,1:300,https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/4215408e56b5021fbda2d85465bedc1b
481,Ts81,2017-09-04,1:300,https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/64106284d172ab459061e7c2d533006b
482,Ts82,2017-09-04,1:300,https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/05d6542720cc90cedeefdefd01a45a3f
491,Ts91,2017-09-04,1:300,https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/f6d43c318f24bec1614cbc17910b1707
122,N2,2017-09-04,1:300,https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/a0808f81e1883473d98defb921025735
806,BDS,2017-09-04,1:300,https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/fc6c40fd253fdca32b2156765c3ba657
2,C2,2017-11-06,1:30,https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/a2efa2b6d95883f61fc70d77c0ba6efd
34,34,2017-11-06,1:30,https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/0dc212774598db815af379545cd773f2
38,38,2017-11-06,1:30,https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/ed9a902e49655ae62c4a90799383475e
70,70,2017-11-06,1:30,https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/8aae126d75f9fee7815b22da4bffa1ba
75,75,2017-11-06,1:30,https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/33a5601f4527b06e76d78bf4762f818d
81,81,2017-11-06,1:30,https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/e90eba6d2458bf03ddfb93a094c9c2df
158,KL,2017-11-06,1:30,https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/9712bf7cf7eec7e927a83e26c687d0c2
152,152ex,2017-11-06,1:30,https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/dab467ee3016ce8acb01ff8d31dd486e
153,153ex,2017-11-06,1:30,https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/1862dff670831f9bd04209d04cdb8312
168,168ex,2017-11-06,1:30,https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/8518a2c87506c7e74dd86e3b625104ec
213,213,2017-11-06,1:30,https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/6288be9009e464d9f0095471cb4b0d90
222,222,2017-11-06,1:30,https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/c869d6a30ee76d651613556b227f568a
223,223,2017-11-06,1:30,https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/b32aa95db2194647c74aee5dc7aac259
226,226,2017-11-06,1:30,https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/3ccd896e765c41272d350b6817d1d53e
408,Ts8,2017-11-06,1:30,https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/6cc16a0cf3b80ab446cdca8737c845da
409,Ts9,2017-11-06,1:30,https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/a2a1a92a7439476a4930531d20f17738
443,Ts43,2017-11-06,1:30,https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/6e12750d1842f5bb236aee163360ec95
446,Ts46,2017-11-06,1:30,https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/078302d2b4fb3decf329089d60d7e738
451,Ts51,2017-11-06,1:30,https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/247792030d9b50c63c2f28e15518f17a
452,Ts52,2017-11-06,1:30,https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/151661cf2c9cd9fbcfb95aa28c4bbc27
471,Ts71,2017-11-06,1:30,https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/0583bb7b5bf7b66f43c60de8ac90deb5
475,Ts75,2017-11-06,1:30,https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/01dae8f3a3888a9c24ec1d334c7264b9
481,Ts81,2017-11-06,1:30,https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/a4b8da1810586f32df11b98f84621a59
804,TTZ,2017-11-06,1:30,https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/e5be4e3409868c5411920de0360c3361
6,C6,2017-09-04,1:1000,https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/1c1844a0678fa5e63f46160c30e5b7d3
40,40ex,2017-09-04,1:1000,https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/dc68dec4f2a1e3ddb86ca176efe16b17
63,63,2017-09-04,1:1000,https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/161ccc1f1e2adc57ebe98c60af474db7
64,64,2017-09-04,1:1000,https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/0e664da7c7ba9058e29d2d386a812496
65,65,2017-09-04,1:1000,https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/d3d3be8c141251b873735512c4abe4ff
150,150ex,2017-09-04,1:1000,https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/0ca08770cde349386af9f5d73ad0ce86
155,155ex,2017-09-04,1:1000,https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/019b029bf719b65865af80b2f46170ba
157,157ex,2017-09-04,1:1000,https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/f057ff9ce2cb0ec4a61a5baa627aebfe
172,172ex,2017-09-04,1:1000,https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/2b5358e2aba2833d9893ed4ec804bd81
405,Ts5,2017-09-04,1:1000,https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/0a32fc1f2e7bb2bcd7c79f0f66f77641
407,Ts7,2017-09-04,1:1000,https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/4786beedd8905a6cc04b99d9182f62bc
441,Ts41,2017-09-04,1:1000,https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/d7d9bde38a26b9e8c78d71fc51cbed0c
445,Ts45,2017-09-04,1:1000,https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/124fe6f978d34b64c8572ead471feede
454,Ts54,2017-09-04,1:1000,https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/39c946733d0d3deb29c063b083c83cf9
482,Ts82,2017-09-04,1:1000,https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/f79a0c9815492885989858e6c133a45a
491,Ts91,2017-09-04,1:1000,https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/b80659f82ba534d6a5eb580addebb6a5
121,N1,2017-09-04,1:1000,https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/e8e4592cf9a204c78ef1cf5651725bf0
999,IND,2017-09-04,1:1000,https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/8de683ba39cb073e821db6b7e8914df2
6,C6,2017-09-04,1:300,https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/3dd38c6b7e048120fef1567a046190dc
31,31,2017-09-04,1:300,https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/66619180d561e42827e5cd5e1e6f68d6
38,38,2017-09-04,1:300,https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/5c0bf4dde4aaa381c5de44dafc6be964
61,61,2017-09-04,1:300,https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/bc2701c4ada5c68efdd7c6c6b090e030
65,65,2017-09-04,1:300,https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/6682a9ea518361450cbd381835dd7a84
68,68,2017-09-04,1:300,https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/bdac43d8609ae7f01e575fa37f997b0e
79,79,2017-09-04,1:300,https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/967ea9c82afe224aa18b0bbc0e4c1b62
94,94,2017-09-04,1:300,https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/f9111def6a71d0625e26301360281b43
157,157ex,2017-09-04,1:300,https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/6145fe8b29acbd4038f6c2dfc8718fbb
159,159ex,2017-09-04,1:300,https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/e95ad33314c04c6f8214e31a68b414ee
202,202,2017-09-04,1:300,https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/5095911780d45beaca6d3a16dc24a51b
203,203,2017-09-04,1:300,https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/f9372d2e66fdba100719a0c178f8490f
206,206,2017-09-04,1:300,https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/cd1e2504ff00eec976184226f2af5d12
211,211,2017-09-04,1:300,https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/74a6821fdf82cdc7de46ec53b74fd4ee
225,225,2017-09-04,1:300,https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/7df33841d1e79b450189a977e993ba4c
236,236,2017-09-04,1:300,https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/0978564167f7cea8e9ec0bd4717730b7
244,244,2017-09-04,1:300,https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/4e432a1fbfcd9a85570cc9775d71c3b8
403,Ts3,2017-09-04,1:300,https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/39e6696558ce09c6e293712ab0f88805
407,Ts7,2017-09-04,1:300,https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/cf92629bbe0e614af3a21f88601e4b51
412,Ts12,2017-09-04,1:300,https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/6aea27caef2568342c2b6e2486d9d97a
432,Ts32,2017-09-04,1:300,https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/383e13475c9d44e0da580898a8262e1b
435,Ts35,2017-09-04,1:300,https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/9490fc92bcfd58d69dd97276be48f945
442,Ts42,2017-09-04,1:300,https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/2285247905d2cbe9a852f49ff8acedfa
451,Ts51,2017-09-04,1:300,https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/b4ff25862a421799dd1bc578d2c2a03c
452,Ts52,2017-09-04,1:300,https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/c7d3476281826941f4a31b62722c4965
456,Ts56,2017-09-04,1:300,https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/6917b9f1fe3c49a07437e244ecbadc45
466,Ts66,2017-09-04,1:300,https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/6a1cd507ff730096414fd1ccd4a0b474
901,NAV,2017-09-04,1:300,https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/14a1d6fe7ed7ad77095cd7282881f86a
31,31,2017-09-04,1:100,https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/62bbd724c63cf3657b3c5815218b38f4
32,32,2017-09-04,1:100,https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/04186b6f4312ec888c39c381c2c25502
34,34,2017-09-04,1:100,https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/028114c445b58636121651d5d5830df5
57,57,2017-09-04,1:100,https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/d9337146c92c0d7090590c37037085f4
59,59,2017-09-04,1:100,https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/20536a4f0cb51e438d8aee6bf4c4f4f7
61,61,2017-09-04,1:100,https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/9a064b55bda85445113a15594b962348
65,65,2017-09-04,1:100,https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/fad36fc003336580514ea1b75580d369
70,70,2017-09-04,1:100,https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/70751501bb525958ce5ecc0af3d6a6cb
73,73,2017-09-04,1:100,https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/5d0db814be80a96730fd3e57c06803af
74,74,2017-09-04,1:100,https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/2af41294c33dd92951262e0e4ad0b309
79,79,2017-09-04,1:100,https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/f412291422f57063a6cf5a2d5bc32f1b
81,81,2017-09-04,1:100,https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/7d15c0877bda7d9febf5b537dc26064f
158,KL,2017-09-04,1:100,https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/a7e66964791033aa22411cfc130cc8c7
151,151ex,2017-09-04,1:100,https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/f0bb5f534bab7f5058755aea707372da
157,157ex,2017-09-04,1:100,https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/533dfdeb05e38d69aae6e153810fb2b7
161,161ex,2017-09-04,1:100,https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/14500017508bcccbf3255344512338b3
201,201,2017-09-04,1:100,https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/5388c0e6298f4c5fb73119327ed9764f
203,203,2017-09-04,1:100,https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/079d897f8c06278349f9e5e543d10311
211,211,2017-09-04,1:100,https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/734acbb2e0c46314e0539f73c7df727e
213,213,2017-09-04,1:100,https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/36afa941b853e49ab48616fb46f4e4b0
217,217,2017-09-04,1:100,https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/40c07bafac13bb523e2abe9adf5b15d9
